Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,Size,DateFound
5783,5,H,B,SF,HT2,C1,XL,4/7/2017
5784,5,H,B,SF,HT2,C1,L,3/8/2017
5785,5,H,B,SF,HT2,C1,L,3/8/2017
5786,5,H,B,SF,HT2,C1,L,3/8/2017
5787,5,H,B,SF,HT2,C1,L,3/8/2017
5788,5,H,B,SF,HT2,C1,L,3/8/2017
5789,5,H,B,SF,HT2,C1,L,3/8/2017
5790,5,H,B,SF,HT2,C1,L,3/8/2017
5791,5,H,B,SF,HT2,C1,L,3/8/2017
5792,5,H,B,SF,HT2,C1,L,3/8/2017
5793,5,H,B,SF,HT2,C1,L,4/1/2017
5794,5,H,B,SF,HT2,C1,L,4/1/2017
5795,5,H,B,SF,HT2,C1,L,4/1/2017
5796,5,H,B,SF,HT2,C1,L,4/1/2017
5797,5,H,B,SF,HT2,C1,L,4/1/2017
5798,5,H,B,SF,HT2,C1,L,4/1/2017
5799,5,H,B,SF,HT2,C1,L,4/1/2017
5800,5,H,B,SF,HT2,C1,L,4/11/2017
5801,3,M,B,SF,HT1,C2,XL,4/11/2017
5802,3,M,B,SF,HT1,C2,XL,4/11/2017
5803,3,M,B,SF,HT1,C2,XL,4/3/2017
5804,3,M,B,SF,HT1,C2,XL,4/3/2017
5805,3,M,B,SF,HT1,C2,XL,4/3/2017
5806,3,M,B,SF,HT1,C2,XL,4/3/2017
5807,3,M,B,SF,HT1,C2,XL,4/3/2017
5808,3,M,B,SF,HT1,C2,XL,4/3/2017
5809,3,M,B,SF,HT1,C2,XL,4/3/2017
5810,3,M,B,SF,HT1,C2,XL,4/3/2017
5811,3,M,B,SF,HT1,C2,XL,4/3/2017
5812,3,M,B,SF,HT1,C2,XL,4/5/2017
5813,3,M,B,SF,HT1,C2,XL,4/5/2017
5814,3,M,B,SF,HT1,C2,XL,4/5/2017
5815,3,M,B,SF,HT1,C2,XL,4/5/2017
5816,3,M,B,SF,HT1,C2,XL,4/5/2017
5817,3,M,A,SF,HT1,C1,L,3/28/2017
5818,3,M,A,SF,HT1,C1,L,3/28/2017
5819,3,M,A,SF,HT1,C1,L,3/28/2017
5820,3,M,A,SF,HT1,C1,L,3/28/2017
5821,3,M,A,SF,HT1,C1,L,3/28/2017
5822,3,M,A,SF,HT1,C1,L,3/28/2017
5823,3,M,A,SF,HT1,C1,L,3/28/2017
5824,3,M,A,SF,HT1,C1,L,3/28/2017
5825,3,M,A,SF,HT1,C1,L,3/30/2017
5826,3,M,A,SF,HT1,C1,L,3/30/2017
5827,3,M,A,SF,HT1,C1,L,3/30/2017
5828,3,M,A,SF,HT1,C1,L,3/30/2017
5829,3,M,A,SF,HT1,C1,L,3/30/2017
5830,3,M,A,SF,HT1,C1,L,3/30/2017
5831,3,M,A,SF,HT1,C1,L,3/30/2017
5832,3,M,A,SF,HT1,C1,L,3/30/2017
5833,3,M,A,SF,HT1,C1,M,3/14/2017
5834,3,M,A,SF,HT1,C1,M,3/14/2017
5835,3,M,A,SF,HT1,C1,M,3/14/2017
5836,3,M,A,SF,HT1,C1,M,3/14/2017
5837,3,M,A,SF,HT1,C1,M,3/16/2017
5838,3,M,A,SF,HT1,C1,M,3/16/2017
5839,3,M,A,SF,HT1,C1,M,3/16/2017
5840,3,M,A,SF,HT1,C1,M,3/16/2017
5841,3,M,A,SF,HT1,C1,M,3/16/2017
5842,3,M,A,SF,HT1,C1,M,3/16/2017
5843,3,M,A,SF,HT1,C1,M,3/16/2017
5844,3,M,A,SF,HT1,C1,M,3/18/2017
5845,3,M,A,SF,HT1,C1,M,3/18/2017
5846,3,H,B,SF,HT2,C2,M,3/18/2017
5847,3,H,B,SF,HT2,C2,M,3/18/2017
5848,3,H,B,SF,HT2,C2,M,3/18/2017
5849,3,H,B,SF,HT2,C2,M,3/18/2017
5850,3,H,B,SF,HT2,C2,M,3/18/2017
5851,3,H,B,SF,HT2,C2,M,3/18/2017
5852,3,H,B,SF,HT2,C2,M,3/18/2017
5853,3,H,B,SF,HT2,C2,M,3/2/2017
5854,3,H,B,SF,HT2,C2,M,3/2/2017
5855,3,H,B,SF,HT2,C2,M,3/2/2017
5856,3,H,B,SF,HT2,C2,M,3/2/2017
5857,3,H,B,SF,HT2,C2,M,3/2/2017
5858,3,H,B,SF,HT2,C2,M,3/2/2017
5859,3,H,B,SF,HT2,C2,M,3/2/2017
5860,3,H,B,SF,HT2,C2,M,3/20/2017
5861,3,H,B,SF,HT2,C2,M,3/20/2017
5862,3,H,B,SF,HT2,C2,M,3/22/2017
5863,3,H,B,SF,HT2,C2,S,3/20/2017
5864,3,H,B,SF,HT2,C2,S,3/20/2017
5865,3,H,B,SF,HT2,C2,S,3/20/2017
5866,3,H,B,SF,HT2,C2,S,3/20/2017
5867,3,H,B,SF,HT2,C2,S,3/20/2017
5868,3,H,B,SF,HT2,C2,S,3/20/2017
5869,3,H,B,SF,HT2,C2,S,3/20/2017
5870,3,H,B,SF,HT2,C2,S,3/20/2017
5871,3,H,B,SF,HT2,C2,S,3/20/2017
5872,3,H,B,SF,HT2,C2,S,3/20/2017
5873,3,H,B,SF,HT2,C2,S,3/20/2017
5874,3,H,B,SF,HT2,C2,S,3/20/2017
5875,3,H,B,SF,HT2,C2,S,3/20/2017
5876,3,H,B,SF,HT2,C2,S,3/20/2017
5877,4,H,A,SF,HT1,C1,XL,4/2/2017
5878,4,H,A,SF,HT1,C1,XL,4/2/2017
5879,4,H,A,SF,HT1,C1,XL,4/2/2017
5880,4,H,A,SF,HT1,C1,XL,4/2/2017
5881,4,H,A,SF,HT1,C1,XL,4/4/2017
5882,4,H,A,SF,HT1,C1,XL,4/4/2017
5883,4,H,A,SF,HT1,C1,XL,4/4/2017
5884,4,H,A,SF,HT1,C1,XL,4/4/2017
5885,4,H,A,SF,HT1,C1,XL,4/4/2017
5886,4,H,A,SF,HT1,C1,XL,4/4/2017
5887,4,H,A,SF,HT1,C1,XL,4/4/2017
5888,4,H,A,SF,HT1,C1,XL,4/4/2017
5889,4,H,A,SF,HT1,C1,XL,4/4/2017
5890,4,H,A,SF,HT1,C1,L,3/31/2017
5891,4,H,A,SF,HT1,C1,L,3/31/2017
5892,4,H,A,SF,HT1,C1,L,3/5/2017
5893,4,H,A,SF,HT1,C1,L,3/5/2017
5894,4,H,A,SF,HT1,C1,L,3/5/2017
5895,4,H,A,SF,HT1,C1,L,3/5/2017
5896,4,H,A,SF,HT1,C1,L,3/5/2017
5897,4,H,A,SF,HT1,C1,L,3/5/2017
5898,4,H,A,SF,HT1,C1,L,3/5/2017
5899,4,H,A,SF,HT1,C1,L,3/5/2017
5900,4,H,A,SF,HT1,C1,L,3/5/2017
5901,4,H,A,SF,HT1,C1,L,3/7/2017
5902,4,H,A,SF,HT1,C1,L,3/7/2017
5903,4,H,A,SF,HT1,C1,L,3/7/2017
5904,1,H,B,SF,HT2,C1,M,4/2/2017
5905,1,H,B,SF,HT2,C1,M,4/2/2017
5906,1,H,B,SF,HT2,C1,M,4/2/2017
5907,1,H,B,SF,HT2,C1,M,4/2/2017
5908,1,H,B,SF,HT2,C1,M,4/2/2017
5909,1,H,B,SF,HT2,C1,M,4/2/2017
5910,1,H,B,SF,HT2,C1,M,4/2/2017
5911,1,H,B,SF,HT2,C1,M,4/2/2017
5912,1,H,B,SF,HT2,C1,M,4/2/2017
5913,1,H,B,SF,HT2,C1,M,4/2/2017
5914,1,H,B,SF,HT2,C1,M,4/2/2017
5915,1,H,B,SF,HT2,C1,M,4/2/2017
5916,1,H,B,SF,HT2,C1,M,4/2/2017
5917,1,H,B,SF,HT2,C1,M,4/9/2017
5918,1,H,B,SF,HT2,C1,M,4/9/2017
5919,1,H,B,SF,HT2,C1,M,4/9/2017
5920,1,H,B,SF,HT2,C1,M,4/9/2017
5921,2,H,B,SF,HT2,C2,S,3/28/2017
5922,2,H,B,SF,HT2,C2,S,3/28/2017
5923,2,H,B,SF,HT2,C2,S,3/28/2017
5924,2,H,B,SF,HT2,C2,S,3/28/2017
5925,2,H,B,SF,HT2,C2,S,3/28/2017
5926,2,H,B,SF,HT2,C2,S,3/28/2017
5927,2,H,B,SF,HT2,C2,S,3/28/2017
5928,2,H,B,SF,HT2,C2,S,3/7/2017
5929,2,H,B,SF,HT2,C2,S,3/7/2017
5930,2,H,B,SF,HT2,C2,S,3/7/2017
5931,2,H,B,SF,HT2,C2,S,3/7/2017
5932,2,H,B,SF,HT2,C2,S,3/7/2017
5933,2,H,B,SF,HT2,C2,S,3/7/2017
5934,2,H,B,SF,HT2,C2,S,3/7/2017
5935,3,M,B,SF,HT1,C1,S,3/22/2017
5936,3,M,B,SF,HT1,C1,S,3/22/2017
5937,3,M,B,SF,HT1,C1,S,3/22/2017
5938,3,M,B,SF,HT1,C1,S,3/22/2017
5939,3,M,B,SF,HT1,C1,S,3/22/2017
5940,3,M,B,SF,HT1,C1,S,3/22/2017
5941,3,M,B,SF,HT1,C1,S,3/22/2017
5942,3,M,B,SF,HT1,C1,S,3/22/2017
5943,3,M,B,SF,HT1,C1,S,3/22/2017
5944,3,M,B,SF,HT1,C1,S,3/24/2017
5945,3,M,B,SF,HT1,C1,S,3/24/2017
5946,3,M,B,SF,HT1,C1,S,3/24/2017
5947,3,M,B,SF,HT1,C1,S,3/26/2017
5948,3,M,B,SF,HT1,C1,S,3/26/2017
5949,3,M,B,SF,HT1,C1,S,3/26/2017
5950,3,M,B,SF,HT1,C1,S,3/26/2017
5951,3,M,B,SF,HT1,C1,S,3/26/2017
5952,5,M,B,SF,HT1,C2,L,4/11/2017
5953,5,M,B,SF,HT1,C2,L,4/11/2017
5954,5,M,B,SF,HT1,C2,L,4/11/2017
5955,5,M,B,SF,HT1,C2,L,4/11/2017
5956,5,M,B,SF,HT1,C2,L,4/11/2017
5957,5,M,B,SF,HT1,C2,L,4/11/2017
5958,5,M,B,SF,HT1,C2,L,4/11/2017
5959,5,M,B,SF,HT1,C2,L,4/11/2017
5960,5,M,B,SF,HT1,C2,L,4/11/2017
5961,5,M,B,SF,HT1,C2,L,4/11/2017
5962,5,M,B,SF,HT1,C2,L,4/11/2017
5963,5,M,B,SF,HT1,C2,L,4/3/2017
5964,5,M,B,SF,HT1,C2,L,4/3/2017
5965,5,M,B,SF,HT1,C2,L,4/3/2017
5966,5,M,B,SF,HT1,C2,L,4/3/2017
5967,5,M,B,SF,HT1,C2,L,4/3/2017
5968,5,M,B,SF,HT1,C2,M,3/28/2017
5969,5,M,B,SF,HT1,C2,M,3/28/2017
5970,5,M,B,SF,HT1,C2,M,3/28/2017
5971,5,M,B,SF,HT1,C2,M,3/28/2017
5972,5,M,B,SF,HT1,C2,M,3/30/2017
5973,5,M,B,SF,HT1,C2,M,3/30/2017
5974,5,M,B,SF,HT1,C2,M,3/30/2017
5975,5,M,B,SF,HT1,C2,M,3/30/2017
5976,5,M,B,SF,HT1,C2,M,3/4/2017
5977,5,M,B,SF,HT1,C2,M,3/4/2017
5978,5,M,B,SF,HT1,C2,M,3/4/2017
5979,5,M,B,SF,HT1,C2,M,3/4/2017
5980,5,M,B,SF,HT1,C2,M,3/4/2017
5981,5,M,B,SF,HT1,C2,M,3/4/2017
5982,5,M,B,SF,HT1,C2,M,3/4/2017
5983,3,H,A,SF,HT1,C2,XL,4/5/2017
5984,3,H,A,SF,HT1,C2,XL,4/5/2017
5985,3,H,A,SF,HT1,C2,XL,4/5/2017
5986,3,H,A,SF,HT1,C2,XL,4/7/2017
5987,3,H,A,SF,HT1,C2,XL,4/7/2017
5988,3,H,A,SF,HT1,C2,XL,4/7/2017
5989,3,H,A,SF,HT1,C2,XL,4/7/2017
5990,3,H,A,SF,HT1,C2,XL,4/7/2017
5991,3,H,A,SF,HT1,C2,XL,4/7/2017
5992,3,H,A,SF,HT1,C2,XL,4/7/2017
5993,3,H,A,SF,HT1,C2,XL,4/7/2017
5994,3,H,A,SF,HT1,C2,XL,4/7/2017
5995,3,H,A,SF,HT1,C2,XL,4/7/2017
5996,3,H,A,SF,HT1,C2,XL,4/9/2017
5997,3,H,A,SF,HT1,C2,XL,4/9/2017
5998,3,H,A,SF,HT1,C2,XL,4/9/2017
5999,3,H,A,SF,HT1,C2,XL,4/9/2017
6000,3,H,A,SF,HT1,C2,XL,4/9/2017
6001,3,H,A,SF,HT1,C2,L,3/30/2017
6002,3,H,A,SF,HT1,C2,L,3/30/2017
6003,3,H,A,SF,HT1,C2,L,3/30/2017
6004,3,H,A,SF,HT1,C2,L,3/30/2017
6005,3,H,A,SF,HT1,C2,L,3/4/2017
6006,3,H,A,SF,HT1,C2,L,3/4/2017
6007,3,H,A,SF,HT1,C2,L,3/4/2017
6008,3,H,A,SF,HT1,C2,L,3/6/2017
6009,3,H,A,SF,HT1,C2,L,3/6/2017
6010,3,H,A,SF,HT1,C2,L,3/6/2017
6011,3,H,A,SF,HT1,C2,L,3/6/2017
6012,3,H,A,SF,HT1,C2,L,3/6/2017
6013,3,H,A,SF,HT1,C2,L,3/6/2017
6014,3,H,A,SF,HT1,C2,L,3/6/2017
6015,3,H,A,SF,HT1,C2,L,3/8/2017
6016,3,H,A,SF,HT1,C2,L,3/8/2017
6017,1,H,A,SF,HT1,C2,L,4/9/2017
6018,1,H,A,SF,HT1,C2,L,4/9/2017
6019,1,H,A,SF,HT1,C2,L,4/9/2017
6020,1,H,A,SF,HT1,C2,L,4/9/2017
6021,1,H,A,SF,HT1,C2,L,4/9/2017
6022,1,H,A,SF,HT1,C2,L,4/9/2017
6023,1,H,A,SF,HT1,C2,L,4/9/2017
6024,1,H,A,SF,HT1,C2,L,4/9/2017
6025,1,H,A,SF,HT1,C2,L,4/9/2017
6026,1,H,A,SF,HT1,C2,L,4/9/2017
6027,1,H,A,SF,HT1,C2,L,4/9/2017
6028,1,H,A,SF,HT1,C2,L,4/9/2017
6029,1,H,A,SF,HT1,C2,L,4/9/2017
6030,1,H,A,SF,HT1,C2,L,4/9/2017
6031,1,H,A,SF,HT1,C2,M,4/9/2017
6032,1,H,A,SF,HT1,C2,M,4/9/2017
6033,1,H,A,SF,HT1,C2,M,4/9/2017
6034,1,H,A,SF,HT1,C2,M,4/9/2017
6035,1,H,A,SF,HT1,C2,M,4/9/2017
6036,1,H,A,SF,HT1,C2,M,4/9/2017
6037,1,H,A,SF,HT1,C2,M,4/9/2017
6038,1,H,A,SF,HT1,C2,M,4/9/2017
6039,1,H,A,SF,HT1,C2,M,4/9/2017
6040,1,H,A,SF,HT1,C2,M,4/9/2017
6041,1,H,A,SF,HT1,C2,M,4/9/2017
6042,1,H,A,SF,HT1,C2,M,4/9/2017
6043,1,H,A,SF,HT1,C2,M,4/9/2017
6044,1,H,A,SF,HT1,C2,M,4/9/2017
6045,1,H,A,WS,HT2,C2,S,3/5/2017
6046,1,H,A,WS,HT2,C2,S,3/5/2017
6047,1,H,A,WS,HT2,C2,S,3/5/2017
6048,1,H,A,WS,HT2,C2,S,3/5/2017
6049,1,H,A,WS,HT2,C2,S,3/5/2017
6050,1,H,A,WS,HT2,C2,S,3/5/2017
6051,1,H,A,WS,HT2,C2,S,3/5/2017
6052,1,H,A,WS,HT2,C2,S,3/5/2017
6053,1,H,A,WS,HT2,C2,S,3/5/2017
6054,1,H,A,WS,HT2,C2,S,3/5/2017
6055,1,H,A,WS,HT2,C2,S,3/5/2017
6056,1,H,A,WS,HT2,C2,S,3/5/2017
6057,1,H,A,WS,HT2,C2,S,3/5/2017
6058,1,H,A,WS,HT2,C2,S,3/5/2017
6059,1,H,A,WS,HT2,C2,S,3/5/2017
6060,1,H,A,WS,HT2,C2,S,3/5/2017
6061,1,H,A,WS,HT2,C2,S,3/5/2017
6062,1,H,A,WS,HT2,C2,S,3/5/2017
6063,1,H,A,WS,HT2,C2,S,3/5/2017
6064,2,H,A,SF,HT1,C1,M,4/11/2017
6065,2,H,A,SF,HT1,C1,M,4/11/2017
6066,2,H,A,SF,HT1,C1,M,4/11/2017
6067,2,H,A,SF,HT1,C1,M,4/11/2017
6068,2,H,A,SF,HT1,C1,M,4/11/2017
6069,2,H,A,SF,HT1,C1,M,4/11/2017
6070,2,H,A,SF,HT1,C1,M,4/11/2017
6071,2,H,A,SF,HT1,C1,M,4/11/2017
6072,2,H,A,SF,HT1,C1,M,4/11/2017
6073,2,H,A,SF,HT1,C1,M,4/4/2017
6074,2,H,A,SF,HT1,C1,M,4/4/2017
6075,2,H,A,SF,HT1,C1,M,4/4/2017
6076,2,H,A,SF,HT1,C1,M,4/4/2017
6077,2,H,A,SF,HT1,C1,M,4/4/2017
6078,2,H,A,SF,HT1,C1,M,4/4/2017
6079,2,H,A,SF,HT1,C1,M,4/4/2017
6080,2,H,A,SF,HT1,C1,M,4/4/2017
6081,2,H,A,SF,HT1,C1,M,4/4/2017
6082,2,H,A,SF,HT1,C1,S,3/7/2017
6083,2,H,A,SF,HT1,C1,S,3/7/2017
6084,2,H,A,SF,HT1,C1,S,3/7/2017
6085,2,H,A,SF,HT1,C1,S,3/7/2017
6086,2,H,A,SF,HT1,C1,S,3/7/2017
6087,2,H,A,SF,HT1,C1,S,3/7/2017
6088,2,H,A,SF,HT1,C1,S,3/7/2017
6089,2,H,A,SF,HT1,C1,S,3/7/2017
6090,2,H,A,SF,HT1,C1,S,3/7/2017
6091,2,H,A,SF,HT1,C1,S,3/7/2017
6092,2,H,A,SF,HT1,C1,S,3/7/2017
6093,2,H,A,SF,HT1,C1,S,3/7/2017
6094,2,H,A,SF,HT1,C1,S,3/7/2017
6095,2,H,A,SF,HT1,C1,S,3/7/2017
6096,2,H,A,SF,HT1,C1,S,3/7/2017
6097,2,H,A,SF,HT1,C1,S,3/7/2017
6098,2,H,A,SF,HT1,C1,S,3/7/2017
6099,2,H,B,SF,HT1,C1,S,3/7/2017
6100,2,H,B,SF,HT1,C1,S,3/7/2017
6101,2,H,B,SF,HT1,C1,S,4/11/2017
6102,2,H,B,SF,HT1,C1,S,4/11/2017
6103,2,H,B,SF,HT1,C1,S,4/11/2017
6104,2,H,B,SF,HT1,C1,S,4/11/2017
6105,2,H,B,SF,HT1,C1,S,4/11/2017
6106,2,H,B,SF,HT1,C1,S,4/11/2017
6107,2,H,B,SF,HT1,C1,S,4/11/2017
6108,2,H,B,SF,HT1,C1,S,4/11/2017
6109,2,H,B,SF,HT1,C1,S,4/11/2017
6110,2,H,B,SF,HT1,C1,S,4/11/2017
6111,2,H,B,SF,HT1,C1,S,4/11/2017
6112,3,M,A,SF,HT1,C2,M,3/22/2017
6113,3,M,A,SF,HT1,C2,M,3/22/2017
6114,3,M,A,SF,HT1,C2,M,3/22/2017
6115,3,M,A,SF,HT1,C2,M,3/22/2017
6116,3,M,A,SF,HT1,C2,M,3/22/2017
6117,3,M,A,SF,HT1,C2,M,3/24/2017
6118,3,M,A,SF,HT1,C2,M,3/24/2017
6119,3,M,A,SF,HT1,C2,M,3/24/2017
6120,3,M,A,SF,HT1,C2,M,3/24/2017
6121,3,M,A,SF,HT1,C2,M,3/24/2017
6122,3,M,A,SF,HT1,C2,M,3/24/2017
6123,3,M,A,SF,HT1,C2,M,3/24/2017
6124,3,M,A,SF,HT1,C2,M,3/26/2017
6125,3,H,A,WS,HT1,C2,M,3/26/2017
6126,3,H,A,WS,HT1,C2,M,3/26/2017
6127,3,H,A,WS,HT1,C2,M,3/26/2017
6128,3,H,A,WS,HT1,C2,M,3/26/2017
6129,3,H,A,WS,HT1,C2,M,3/26/2017
6130,3,H,A,WS,HT1,C2,M,3/26/2017
6131,3,H,A,WS,HT1,C2,M,3/26/2017
6132,3,H,A,WS,HT1,C2,M,3/26/2017
6133,3,H,A,WS,HT1,C2,M,3/26/2017
6134,3,H,A,WS,HT1,C2,M,3/26/2017
6135,3,H,A,WS,HT1,C2,M,3/26/2017
6136,3,H,A,WS,HT1,C2,M,3/28/2017
6137,3,H,A,WS,HT1,C2,M,3/28/2017
6138,3,H,A,WS,HT1,C2,M,3/28/2017
6139,3,H,A,WS,HT1,C2,M,3/28/2017
6140,3,H,A,WS,HT1,C2,M,3/28/2017
6141,3,H,A,WS,HT1,C2,M,3/28/2017
6142,3,H,A,WS,HT1,C2,M,3/30/2017
6143,3,H,A,WS,HT1,C2,M,3/30/2017
6144,4,H,A,SF,HT1,C2,XL,4/6/2017
6145,4,H,A,SF,HT1,C2,XL,4/6/2017
6146,4,H,A,SF,HT1,C2,XL,4/6/2017
6147,4,H,A,SF,HT1,C2,XL,4/6/2017
6148,4,H,A,SF,HT1,C2,XL,4/6/2017
6149,4,H,A,SF,HT1,C2,XL,4/6/2017
6150,4,H,A,SF,HT1,C2,XL,4/6/2017
6151,4,H,A,SF,HT1,C2,XL,4/6/2017
6152,4,H,A,SF,HT1,C2,XL,4/8/2017
6153,4,H,A,SF,HT1,C2,XL,4/8/2017
6154,4,H,A,SF,HT1,C2,XL,4/8/2017
6155,4,H,A,SF,HT1,C2,XL,4/8/2017
6156,4,H,A,SF,HT1,C2,XL,4/8/2017
6157,4,H,A,SF,HT1,C2,XL,4/8/2017
6158,4,H,A,SF,HT1,C2,XL,4/8/2017
6159,4,H,A,SF,HT1,C2,XL,4/8/2017
6160,4,H,A,SF,HT1,C2,L,3/7/2017
6161,4,H,A,SF,HT1,C2,L,3/9/2017
6162,4,H,A,SF,HT1,C2,L,3/9/2017
6163,4,H,A,SF,HT1,C2,L,3/9/2017
6164,4,H,A,SF,HT1,C2,L,3/9/2017
6165,4,H,A,SF,HT1,C2,L,3/9/2017
6166,4,H,A,SF,HT1,C2,L,3/9/2017
6167,4,H,A,SF,HT1,C2,L,3/9/2017
6168,4,H,A,SF,HT1,C2,L,3/9/2017
6169,4,H,A,SF,HT1,C2,L,3/9/2017
6170,4,H,A,SF,HT1,C2,L,4/10/2017
6171,4,H,A,SF,HT1,C2,L,4/10/2017
6172,4,H,A,SF,HT1,C2,L,4/10/2017
6173,4,H,A,SF,HT1,C2,L,4/10/2017
6174,4,H,A,SF,HT1,C2,L,4/10/2017
6175,4,H,A,SF,HT1,C2,L,4/10/2017
6176,4,H,A,SF,HT1,C2,L,4/10/2017
6177,4,H,A,SF,HT1,C2,L,4/10/2017
6178,4,H,A,SF,HT1,C2,M,3/25/2017
6179,4,H,A,SF,HT1,C2,M,3/25/2017
6180,4,H,A,SF,HT1,C2,M,3/25/2017
6181,4,H,A,SF,HT1,C2,M,3/25/2017
6182,4,H,A,SF,HT1,C2,M,3/25/2017
6183,4,H,A,SF,HT1,C2,M,3/25/2017
6184,4,H,A,SF,HT1,C2,M,3/25/2017
6185,4,H,A,SF,HT1,C2,M,3/25/2017
6186,4,H,A,SF,HT1,C2,M,3/27/2017
6187,4,H,A,SF,HT1,C2,M,3/27/2017
6188,4,H,A,SF,HT1,C2,M,3/27/2017
6189,4,H,A,SF,HT1,C2,M,3/27/2017
6190,4,H,A,SF,HT1,C2,M,3/27/2017
6191,4,H,A,SF,HT1,C2,M,3/27/2017
6192,4,H,A,SF,HT1,C2,M,3/29/2017
6193,4,H,A,SF,HT1,C2,M,3/29/2017
6194,4,H,A,WS,HT2,C1,M,3/29/2017
6195,4,H,A,WS,HT2,C1,M,3/29/2017
6196,4,H,A,WS,HT2,C1,M,3/29/2017
6197,4,H,A,WS,HT2,C1,M,3/29/2017
6198,4,H,A,WS,HT2,C1,M,3/29/2017
6199,4,H,A,WS,HT2,C1,M,3/3/2017
6200,4,H,A,WS,HT2,C1,M,3/3/2017
6201,4,H,A,WS,HT2,C1,M,3/3/2017
6202,4,H,A,WS,HT2,C1,M,3/3/2017
6203,4,H,A,WS,HT2,C1,M,3/3/2017
6204,4,H,A,WS,HT2,C1,M,3/3/2017
6205,4,H,A,WS,HT2,C1,M,3/31/2017
6206,4,H,A,WS,HT2,C1,M,3/31/2017
6207,4,H,A,WS,HT2,C1,M,3/31/2017
6208,4,H,A,WS,HT2,C1,S,2/9/2017
6209,4,H,A,WS,HT2,C1,S,2/9/2017
6210,4,H,A,WS,HT2,C1,S,2/9/2017
6211,4,H,A,WS,HT2,C1,S,2/9/2017
6212,4,H,A,WS,HT2,C1,S,2/9/2017
6213,4,H,A,WS,HT2,C1,S,2/9/2017
6214,4,H,A,WS,HT2,C1,S,2/9/2017
6215,4,H,A,WS,HT2,C1,S,2/9/2017
6216,4,H,A,WS,HT2,C1,S,3/1/2017
6217,4,H,A,WS,HT2,C1,S,3/1/2017
6218,4,H,A,WS,HT2,C1,S,3/1/2017
6219,4,H,A,WS,HT2,C1,S,3/1/2017
6220,4,H,A,WS,HT2,C1,S,3/1/2017
6221,4,H,B,WS,HT1,C1,S,3/1/2017
6222,4,H,B,WS,HT1,C1,S,3/1/2017
6223,4,H,B,WS,HT1,C1,S,3/11/2017
6224,4,H,B,WS,HT1,C1,S,3/11/2017
6225,4,H,B,WS,HT1,C1,S,3/11/2017
6226,4,H,B,WS,HT1,C1,S,3/11/2017
6227,4,H,B,WS,HT1,C1,S,3/11/2017
6228,4,H,B,WS,HT1,C1,S,3/11/2017
6229,4,H,B,WS,HT1,C1,S,3/11/2017
6230,4,H,B,WS,HT1,C1,S,3/13/2017
6231,4,H,B,WS,HT1,C1,S,3/13/2017
6232,4,H,B,WS,HT1,C1,S,3/13/2017
6233,4,H,B,WS,HT1,C1,S,3/13/2017
6234,4,H,B,WS,HT1,C1,S,3/13/2017
6235,4,H,B,WS,HT1,C1,S,3/15/2017
6236,4,H,B,WS,HT1,C1,S,3/15/2017
6237,5,H,A,SF,HT2,C1,M,3/6/2017
6238,5,H,A,SF,HT2,C1,M,3/6/2017
6239,5,H,A,SF,HT2,C1,M,3/6/2017
6240,5,H,A,SF,HT2,C1,M,3/6/2017
6241,5,H,A,SF,HT2,C1,M,3/6/2017
6242,5,H,A,SF,HT2,C1,M,3/6/2017
6243,5,H,A,SF,HT2,C1,M,3/6/2017
6244,5,H,A,SF,HT2,C1,M,3/6/2017
6245,5,H,A,SF,HT2,C1,M,3/6/2017
6246,5,H,A,SF,HT2,C1,M,3/6/2017
6247,5,H,A,SF,HT2,C1,M,3/6/2017
6248,5,H,A,SF,HT2,C1,M,3/6/2017
6249,5,H,A,SF,HT2,C1,M,3/6/2017
6250,5,H,A,SF,HT2,C1,M,3/8/2017
6251,5,H,B,WS,HT2,C2,M,3/8/2017
6252,5,H,B,WS,HT2,C2,M,3/8/2017
6253,5,H,B,WS,HT2,C2,M,3/8/2017
6254,5,H,B,WS,HT2,C2,M,3/8/2017
6255,5,H,B,WS,HT2,C2,M,3/8/2017
6256,5,H,B,WS,HT2,C2,M,3/8/2017
6257,5,H,B,WS,HT2,C2,M,4/1/2017
6258,5,H,B,WS,HT2,C2,M,4/1/2017
6259,5,H,B,WS,HT2,C2,M,4/1/2017
6260,5,H,B,WS,HT2,C2,M,4/1/2017
6261,5,H,B,WS,HT2,C2,M,4/1/2017
6262,5,H,B,WS,HT2,C2,M,4/1/2017
6263,5,H,B,WS,HT2,C2,M,4/1/2017
6264,5,H,B,WS,HT2,C2,M,4/1/2017
6265,5,H,A,SF,HT2,C1,S,3/16/2017
6266,5,H,A,SF,HT2,C1,S,3/18/2017
6267,5,H,A,SF,HT2,C1,S,3/18/2017
6268,5,H,A,SF,HT2,C1,S,3/18/2017
6269,5,H,A,SF,HT2,C1,S,3/18/2017
6270,5,H,A,SF,HT2,C1,S,3/18/2017
6271,5,H,A,SF,HT2,C1,S,3/18/2017
6272,5,H,A,SF,HT2,C1,S,3/18/2017
6273,5,H,A,SF,HT2,C1,S,3/2/2017
6274,5,H,A,SF,HT2,C1,S,3/2/2017
6275,5,H,A,SF,HT2,C1,S,3/2/2017
6276,5,H,A,SF,HT2,C1,S,3/2/2017
6277,5,H,A,SF,HT2,C1,S,3/2/2017
6278,5,H,A,SF,HT2,C1,S,3/2/2017
